record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
2722,Jagtial,Sarangapur,25-Jan-22,0.0,13.8,26.0,49.7,87.4,0.0,6.1
2723,Jagtial,Sarangapur,26-Jan-22,0.0,12.3,27.4,47.2,90.6,0.0,4.9
2724,Jagtial,Sarangapur,27-Jan-22,0.0,11.8,28.3,43.1,89.3,0.0,5.4
2725,Jagtial,Sarangapur,28-Jan-22,0.0,9.2,27.1,42.5,85.8,0.0,4.4
2726,Jagtial,Sarangapur,29-Jan-22,0.0,8.9,29.3,40.3,84.5,0.0,5.2
2727,Jagtial,Sarangapur,30-Jan-22,0.0,8.5,28.7,32.4,95.0,0.0,5.7
2728,Jagtial,Sarangapur,31-Jan-22,0.0,9.6,31.6,25.0,81.1,0.0,7.3
2729,Jagtial,Velgatoor,01-Jan-22,0.0,15.5,30.6,56.5,99.9,0.0,5.4
2730,Jagtial,Velgatoor,02-Jan-22,0.0,14.9,30.5,48.8,100.0,0.0,4.1
2731,Jagtial,Velgatoor,03-Jan-22,0.0,14.1,30.9,42.8,100.0,0.0,6.1
2732,Jagtial,Velgatoor,04-Jan-22,0.0,14.0,32.8,45.9,100.0,0.0,5.0
2733,Jagtial,Velgatoor,05-Jan-22,0.0,14.8,32.2,42.2,100.0,0.0,3.4
2734,Jagtial,Velgatoor,06-Jan-22,0.0,16.6,32.7,55.9,99.9,0.0,2.8
2735,Jagtial,Velgatoor,07-Jan-22,0.0,16.0,32.4,41.5,99.9,0.0,3.2
2736,Jagtial,Velgatoor,08-Jan-22,0.0,18.4,32.3,50.1,99.9,0.0,13.4
2737,Jagtial,Velgatoor,09-Jan-22,0.0,19.9,32.5,58.4,99.9,0.0,9.1
2738,Jagtial,Velgatoor,10-Jan-22,0.0,20.1,32.2,62.0,99.9,0.0,9.0
2739,Jagtial,Velgatoor,11-Jan-22,17.9,20.3,32.2,64.4,100.0,0.0,4.6
2740,Jagtial,Velgatoor,12-Jan-22,13.9,19.4,25.5,88.4,100.0,0.0,5.9
2741,Jagtial,Velgatoor,13-Jan-22,0.8,19.6,27.3,83.4,100.0,0.0,3.4
2742,Jagtial,Velgatoor,14-Jan-22,0.4,20.7,30.8,71.8,99.9,0.0,6.1
2743,Jagtial,Velgatoor,15-Jan-22,8.7,19.5,29.6,70.0,99.9,0.0,9.8
2744,Jagtial,Velgatoor,16-Jan-22,0.5,17.4,30.8,70.3,99.9,0.0,4.6
2745,Jagtial,Velgatoor,17-Jan-22,0.5,18.4,30.6,67.3,99.9,0.0,2.5
2746,Jagtial,Velgatoor,18-Jan-22,0.4,17.1,30.4,53.0,99.9,0.0,4.4
2747,Jagtial,Velgatoor,19-Jan-22,0.0,17.0,32.1,50.6,99.9,0.0,2.3
2748,Jagtial,Velgatoor,20-Jan-22,0.0,15.8,32.6,49.0,99.9,0.0,5.0
2749,Jagtial,Velgatoor,21-Jan-22,0.0,17.1,32.0,41.6,99.9,0.0,4.5
2750,Jagtial,Velgatoor,22-Jan-22,0.0,15.7,34.0,44.3,99.9,0.0,8.3
2751,Jagtial,Velgatoor,23-Jan-22,0.0,19.6,34.9,41.0,99.9,0.0,3.2
2752,Jagtial,Velgatoor,24-Jan-22,0.0,18.0,32.7,44.6,95.2,0.0,8.9
2753,Jagtial,Velgatoor,25-Jan-22,0.0,15.9,30.4,45.7,95.2,0.0,5.3
2754,Jagtial,Velgatoor,26-Jan-22,0.0,15.1,30.4,46.5,96.8,0.0,4.0
2755,Jagtial,Velgatoor,27-Jan-22,0.0,14.4,28.8,43.6,96.5,0.0,3.4
2756,Jagtial,Velgatoor,28-Jan-22,0.0,11.9,27.4,40.6,99.8,0.0,4.4
2757,Jagtial,Velgatoor,29-Jan-22,0.0,10.5,29.8,35.6,99.9,0.0,2.7
2758,Jagtial,Velgatoor,30-Jan-22,0.0,11.1,32.3,28.0,99.7,0.0,4.2
2759,Jagtial,Velgatoor,31-Jan-22,0.0,11.7,34.7,30.8,99.9,0.0,5.0
2760,Jangaon,Bachannapeta,01-Jan-22,0.0,17.0,30.5,45.8,91.5,0.0,10.8
2761,Jangaon,Bachannapeta,02-Jan-22,0.0,15.7,30.2,50.7,96.7,0.0,6.8
2762,Jangaon,Bachannapeta,03-Jan-22,0.0,13.5,32.0,43.8,99.4,0.0,10.7
2763,Jangaon,Bachannapeta,04-Jan-22,0.0,14.4,29.9,34.1,91.4,0.0,6.5
2764,Jangaon,Bachannapeta,05-Jan-22,0.0,15.0,30.6,42.2,91.2,0.0,8.8
2765,Jangaon,Bachannapeta,06-Jan-22,0.0,13.4,31.3,45.4,99.0,0.0,10.0
2766,Jangaon,Bachannapeta,07-Jan-22,0.0,15.7,31.2,43.2,100.0,0.0,10.8
2767,Jangaon,Bachannapeta,08-Jan-22,0.0,16.9,29.3,49.7,100.0,0.0,13.4
2768,Jangaon,Bachannapeta,09-Jan-22,0.0,18.6,30.3,54.3,91.6,0.0,15.0
2769,Jangaon,Bachannapeta,10-Jan-22,0.0,18.4,29.9,55.0,97.1,0.0,12.4
2770,Jangaon,Bachannapeta,11-Jan-22,64.7,17.8,29.4,56.8,100.0,0.0,15.5
2771,Jangaon,Bachannapeta,12-Jan-22,4.7,19.1,30.7,57.9,100.0,0.0,14.0
2772,Jangaon,Bachannapeta,13-Jan-22,14.7,19.0,26.7,64.7,99.8,0.0,6.8
2773,Jangaon,Bachannapeta,14-Jan-22,6.7,19.1,29.2,64.8,100.0,1.4,11.9
2774,Jangaon,Bachannapeta,15-Jan-22,0.5,19.0,29.1,62.0,100.0,0.0,11.8
2775,Jangaon,Bachannapeta,16-Jan-22,1.1,17.9,28.7,62.8,95.2,0.2,6.4
2776,Jangaon,Bachannapeta,17-Jan-22,0.8,17.5,22.5,84.3,97.5,0.0,5.5
2777,Jangaon,Bachannapeta,18-Jan-22,0.0,16.0,27.9,59.6,100.0,0.0,7.2
2778,Jangaon,Bachannapeta,19-Jan-22,0.0,15.6,29.9,39.9,92.1,0.0,5.3
2779,Jangaon,Bachannapeta,20-Jan-22,0.0,15.9,28.7,42.3,91.2,0.0,8.1
2780,Jangaon,Bachannapeta,21-Jan-22,0.0,16.4,31.5,30.0,100.0,0.0,8.2
2781,Jangaon,Bachannapeta,22-Jan-22,0.0,14.9,32.3,29.9,100.0,0.0,13.9
2782,Jangaon,Bachannapeta,23-Jan-22,0.0,15.8,32.8,33.1,100.0,0.0,15.2
2783,Jangaon,Bachannapeta,24-Jan-22,0.0,15.8,31.3,38.7,84.7,0.0,16.4
2784,Jangaon,Bachannapeta,25-Jan-22,0.0,15.9,25.9,44.3,87.1,0.0,9.2
2785,Jangaon,Bachannapeta,26-Jan-22,0.0,16.2,28.6,38.7,85.3,0.0,7.5
2786,Jangaon,Bachannapeta,27-Jan-22,0.0,16.0,29.8,40.4,80.0,0.0,7.1
2787,Jangaon,Bachannapeta,28-Jan-22,0.0,12.8,27.5,39.2,79.1,0.0,6.3
2788,Jangaon,Bachannapeta,29-Jan-22,0.0,9.2,27.2,27.9,90.5,0.0,10.6
2789,Jangaon,Bachannapeta,30-Jan-22,0.0,10.4,27.3,17.6,89.6,0.0,7.2
2790,Jangaon,Bachannapeta,31-Jan-22,0.0,12.2,31.6,18.3,90.5,0.0,9.4
2791,Jangaon,Chilpur,01-Jan-22,0.0,17.9,28.6,52.3,96.0,0.0,13.6
2792,Jangaon,Chilpur,02-Jan-22,0.0,17.4,28.2,51.6,98.8,0.0,3.7
2793,Jangaon,Chilpur,03-Jan-22,0.0,14.7,29.2,42.0,97.6,0.0,4.0
2794,Jangaon,Chilpur,04-Jan-22,0.0,15.3,28.3,45.1,94.5,0.0,6.7
2795,Jangaon,Chilpur,05-Jan-22,0.0,16.5,28.6,45.4,98.6,0.0,5.9
2796,Jangaon,Chilpur,06-Jan-22,0.0,16.5,28.6,49.5,98.4,0.0,7.1
2797,Jangaon,Chilpur,07-Jan-22,0.0,17.7,27.8,45.6,98.3,0.0,12.8
2798,Jangaon,Chilpur,08-Jan-22,0.0,19.0,27.3,52.6,97.6,0.0,7.1
2799,Jangaon,Chilpur,09-Jan-22,0.0,20.0,27.5,60.3,98.0,0.0,6.5
2800,Jangaon,Chilpur,10-Jan-22,0.0,19.8,27.6,67.0,98.0,0.0,5.6
2801,Jangaon,Chilpur,11-Jan-22,22.3,19.3,27.6,67.4,99.1,0.0,9.1
2802,Jangaon,Chilpur,12-Jan-22,33.0,19.6,27.3,75.9,98.8,0.0,5.9
2803,Jangaon,Chilpur,13-Jan-22,0.0,19.9,24.0,92.0,98.6,0.0,5.9
2804,Jangaon,Chilpur,14-Jan-22,0.0,20.2,25.6,85.9,98.3,0.0,8.4
2805,Jangaon,Chilpur,15-Jan-22,0.0,20.4,27.2,77.9,98.2,0.0,6.5
2806,Jangaon,Chilpur,16-Jan-22,0.0,18.6,26.6,78.7,98.0,0.0,6.7
2807,Jangaon,Chilpur,17-Jan-22,2.8,17.2,23.2,87.6,98.2,0.0,3.1
2808,Jangaon,Chilpur,18-Jan-22,0.0,15.3,27.6,67.0,97.9,0.0,6.2
2809,Jangaon,Chilpur,19-Jan-22,0.0,15.4,29.1,42.3,98.7,0.0,4.1
2810,Jangaon,Chilpur,20-Jan-22,0.0,15.2,28.2,50.5,99.0,0.0,5.5
2811,Jangaon,Chilpur,21-Jan-22,0.0,18.2,29.8,35.7,97.7,0.0,4.6
2812,Jangaon,Chilpur,22-Jan-22,0.0,15.7,30.3,38.0,93.2,0.0,8.7
2813,Jangaon,Chilpur,23-Jan-22,0.0,18.2,30.0,44.0,91.9,0.0,7.1
2814,Jangaon,Chilpur,24-Jan-22,0.0,17.2,29.5,41.8,83.7,0.0,4.9
2815,Jangaon,Chilpur,25-Jan-22,0.0,16.6,25.1,46.1,79.8,0.0,8.8
2816,Jangaon,Chilpur,26-Jan-22,0.0,16.9,25.9,45.2,75.7,0.0,6.6
2817,Jangaon,Chilpur,27-Jan-22,0.0,16.9,27.2,45.6,75.0,0.0,6.8
2818,Jangaon,Chilpur,28-Jan-22,0.0,10.5,25.3,43.9,77.3,0.0,8.6
2819,Jangaon,Chilpur,29-Jan-22,0.0,12.4,25.4,31.7,74.9,0.0,8.0
2820,Jangaon,Chilpur,30-Jan-22,0.0,10.7,26.5,29.5,81.9,0.0,5.5
2821,Jangaon,Chilpur,31-Jan-22,0.0,11.9,28.8,25.7,84.6,0.0,5.5
2822,Jangaon,Devaruppala,01-Jan-22,0.0,17.5,29.4,51.6,100.0,0.0,3.0
2823,Jangaon,Devaruppala,02-Jan-22,0.0,18.2,28.2,59.2,100.0,0.0,2.8
2824,Jangaon,Devaruppala,03-Jan-22,0.0,16.0,28.9,50.4,100.0,0.0,3.6
2825,Jangaon,Devaruppala,04-Jan-22,0.0,15.9,28.5,50.3,100.0,0.0,4.2
2826,Jangaon,Devaruppala,05-Jan-22,0.0,17.0,28.3,53.5,100.0,0.0,3.6
2827,Jangaon,Devaruppala,06-Jan-22,0.0,16.6,28.3,53.6,100.0,0.0,4.4
2828,Jangaon,Devaruppala,07-Jan-22,0.0,15.4,28.7,54.0,100.0,0.0,4.9
2829,Jangaon,Devaruppala,08-Jan-22,0.0,18.2,27.8,57.7,100.0,0.0,6.1
2830,Jangaon,Devaruppala,09-Jan-22,0.0,18.4,28.5,62.3,100.0,0.0,6.4
2831,Jangaon,Devaruppala,10-Jan-22,0.0,19.2,28.8,63.8,100.0,0.0,4.5
2832,Jangaon,Devaruppala,11-Jan-22,11.0,19.4,28.0,64.6,100.0,0.1,6.2
2833,Jangaon,Devaruppala,12-Jan-22,1.6,20.8,29.4,60.9,100.0,0.2,5.4
2834,Jangaon,Devaruppala,13-Jan-22,7.8,19.7,27.9,70.1,99.2,0.1,5.5
2835,Jangaon,Devaruppala,14-Jan-22,0.0,19.9,25.5,81.4,98.9,0.0,3.8
2836,Jangaon,Devaruppala,15-Jan-22,9.7,18.2,28.1,68.1,98.9,0.0,5.5
2837,Jangaon,Devaruppala,16-Jan-22,2.9,19.0,28.4,61.0,97.5,0.2,4.4
2838,Jangaon,Devaruppala,17-Jan-22,1.0,19.2,24.1,77.2,98.7,0.0,2.9
2839,Jangaon,Devaruppala,18-Jan-22,0.0,17.4,27.1,62.2,100.0,0.0,3.0
2840,Jangaon,Devaruppala,19-Jan-22,0.0,16.4,29.4,47.4,100.0,0.0,3.6
2841,Jangaon,Devaruppala,20-Jan-22,0.0,16.0,29.0,48.4,100.0,0.0,4.0
2842,Jangaon,Devaruppala,21-Jan-22,0.0,17.1,31.3,44.4,100.0,0.0,3.5
2843,Jangaon,Devaruppala,22-Jan-22,0.0,15.9,33.2,35.7,100.0,0.0,6.0
2844,Jangaon,Devaruppala,23-Jan-22,0.0,18.0,29.8,51.1,100.0,0.0,4.3
2845,Jangaon,Devaruppala,24-Jan-22,0.0,17.5,31.6,40.0,100.0,0.0,5.7
2846,Jangaon,Devaruppala,25-Jan-22,0.0,16.3,28.9,46.8,100.0,0.0,7.2
2847,Jangaon,Devaruppala,26-Jan-22,0.0,17.6,29.6,44.5,100.0,0.2,4.5
2848,Jangaon,Devaruppala,27-Jan-22,0.0,17.1,28.8,46.1,75.2,0.2,4.4
2849,Jangaon,Devaruppala,28-Jan-22,0.0,14.7,27.9,44.7,76.7,0.2,6.3
2850,Jangaon,Devaruppala,29-Jan-22,0.0,11.6,28.9,31.4,100.0,0.2,5.7
2851,Jangaon,Devaruppala,30-Jan-22,0.0,11.5,30.1,28.4,100.0,0.0,4.8
2852,Jangaon,Devaruppala,31-Jan-22,0.0,13.0,33.3,29.2,100.0,0.0,3.6
2853,Jangaon,Ganpur_Stn,01-Jan-22,0.0,17.5,29.2,46.5,98.4,0.0,10.6
2854,Jangaon,Ganpur_Stn,02-Jan-22,0.0,17.5,28.5,47.1,100.0,0.0,3.4
2855,Jangaon,Ganpur_Stn,03-Jan-22,0.0,15.1,28.8,39.8,98.5,0.0,8.3
2856,Jangaon,Ganpur_Stn,04-Jan-22,0.0,15.5,27.8,39.2,94.0,0.0,9.6
2857,Jangaon,Ganpur_Stn,05-Jan-22,0.0,16.7,28.5,42.0,100.0,0.0,10.2
2858,Jangaon,Ganpur_Stn,06-Jan-22,0.0,17.1,28.5,44.8,99.3,0.0,9.1
2859,Jangaon,Ganpur_Stn,07-Jan-22,0.0,17.6,27.5,39.8,100.0,0.0,13.1
2860,Jangaon,Ganpur_Stn,08-Jan-22,0.0,19.2,27.1,47.7,100.0,0.0,15.4
2861,Jangaon,Ganpur_Stn,09-Jan-22,0.0,19.9,27.3,56.5,100.0,0.1,13.4
2862,Jangaon,Ganpur_Stn,10-Jan-22,0.0,19.6,27.2,67.4,100.0,0.0,10.6
2863,Jangaon,Ganpur_Stn,11-Jan-22,9.2,19.1,27.4,68.8,100.0,0.0,12.1
2864,Jangaon,Ganpur_Stn,12-Jan-22,22.1,19.5,27.5,81.5,100.0,0.0,13.1
2865,Jangaon,Ganpur_Stn,13-Jan-22,3.1,19.6,23.8,99.0,100.0,0.0,5.9
2866,Jangaon,Ganpur_Stn,14-Jan-22,0.0,19.8,25.8,86.4,100.0,0.0,12.5
2867,Jangaon,Ganpur_Stn,15-Jan-22,0.4,20.7,27.6,79.8,100.0,0.0,11.4
2868,Jangaon,Ganpur_Stn,16-Jan-22,0.0,18.5,27.2,79.8,100.0,0.0,7.4
2869,Jangaon,Ganpur_Stn,17-Jan-22,1.7,18.5,23.1,89.7,100.0,0.0,4.1
2870,Jangaon,Ganpur_Stn,18-Jan-22,0.0,17.3,28.1,67.1,100.0,0.0,4.6
2871,Jangaon,Ganpur_Stn,19-Jan-22,0.0,15.8,28.6,38.1,100.0,0.0,8.2
2872,Jangaon,Ganpur_Stn,20-Jan-22,0.0,15.5,28.0,45.4,100.0,0.0,7.9
2873,Jangaon,Ganpur_Stn,21-Jan-22,0.0,20.0,29.8,33.8,93.6,0.0,13.3
2874,Jangaon,Ganpur_Stn,22-Jan-22,0.0,16.1,30.3,33.8,94.1,0.0,15.0
2875,Jangaon,Ganpur_Stn,23-Jan-22,0.0,18.7,29.5,39.5,91.4,0.0,12.3
2876,Jangaon,Ganpur_Stn,24-Jan-22,0.0,17.5,29.5,36.7,81.9,0.0,14.8
2877,Jangaon,Ganpur_Stn,25-Jan-22,0.0,16.4,25.4,41.1,76.6,0.0,10.8
2878,Jangaon,Ganpur_Stn,26-Jan-22,0.0,16.6,26.2,40.9,78.2,0.0,8.0
2879,Jangaon,Ganpur_Stn,27-Jan-22,0.0,16.8,27.1,41.1,71.9,0.0,7.1
2880,Jangaon,Ganpur_Stn,28-Jan-22,0.0,14.5,25.3,40.0,73.7,0.0,9.9
2881,Jangaon,Ganpur_Stn,29-Jan-22,0.0,13.5,25.7,25.1,75.8,0.0,8.5
2882,Jangaon,Ganpur_Stn,30-Jan-22,0.0,12.4,27.0,24.1,81.0,0.0,5.9
2883,Jangaon,Ganpur_Stn,31-Jan-22,0.0,13.4,28.8,22.0,87.2,0.0,12.1
2884,Jangaon,Jangaon,01-Jan-22,0.0,16.4,32.0,53.8,97.2,0.0,8.4
2885,Jangaon,Jangaon,02-Jan-22,0.0,17.5,32.3,54.8,98.8,0.0,3.2
2886,Jangaon,Jangaon,03-Jan-22,0.0,15.1,33.0,46.6,97.0,0.0,8.2
2887,Jangaon,Jangaon,04-Jan-22,0.0,14.7,33.0,47.7,95.6,0.0,6.2
2888,Jangaon,Jangaon,05-Jan-22,0.0,16.7,29.5,48.6,98.9,0.0,4.8
2889,Jangaon,Jangaon,06-Jan-22,0.0,15.0,29.7,49.7,99.3,0.0,7.7
2890,Jangaon,Jangaon,07-Jan-22,0.0,16.3,29.5,44.4,98.8,0.0,7.7
2891,Jangaon,Jangaon,08-Jan-22,0.0,19.0,27.7,57.7,98.7,0.0,8.0
2892,Jangaon,Jangaon,09-Jan-22,0.0,19.1,28.5,64.2,98.2,0.0,13.0
2893,Jangaon,Jangaon,10-Jan-22,0.0,18.9,29.4,54.8,97.6,0.0,9.6
2894,Jangaon,Jangaon,11-Jan-22,45.9,17.9,29.6,55.8,100.0,0.0,7.1
2895,Jangaon,Jangaon,12-Jan-22,42.3,18.9,29.7,55.8,99.7,0.0,0.1
2896,Jangaon,Jangaon,13-Jan-22,13.7,19.1,28.0,76.4,99.8,0.0,7.6
2897,Jangaon,Jangaon,14-Jan-22,0.0,19.7,29.2,62.0,98.0,0.0,9.6
2898,Jangaon,Jangaon,15-Jan-22,0.0,19.0,28.9,58.1,98.6,0.0,4.0
2899,Jangaon,Jangaon,16-Jan-22,0.0,18.6,29.1,60.5,94.7,0.0,5.7
2900,Jangaon,Jangaon,17-Jan-22,4.0,18.1,22.9,84.2,100.0,0.0,3.4
2901,Jangaon,Jangaon,18-Jan-22,0.0,16.3,28.5,58.6,100.0,0.0,4.6
2902,Jangaon,Jangaon,19-Jan-22,0.0,15.2,31.2,39.3,98.9,0.0,6.8
2903,Jangaon,Jangaon,20-Jan-22,0.0,15.8,30.0,40.6,99.3,0.0,7.1
2904,Jangaon,Jangaon,21-Jan-22,0.0,16.1,32.7,31.0,98.0,0.0,3.2
2905,Jangaon,Jangaon,22-Jan-22,0.0,15.6,33.6,30.6,96.9,0.0,14.6
2906,Jangaon,Jangaon,23-Jan-22,0.0,17.3,32.8,37.6,98.8,0.0,5.9
2907,Jangaon,Jangaon,24-Jan-22,0.0,16.6,32.9,36.5,87.0,0.0,9.2
2908,Jangaon,Jangaon,25-Jan-22,0.0,16.4,27.7,40.8,85.1,0.0,10.4
2909,Jangaon,Jangaon,26-Jan-22,0.0,16.7,28.9,39.5,84.0,0.0,8.7
2910,Jangaon,Jangaon,27-Jan-22,0.0,15.8,30.1,37.8,83.2,0.0,7.2
2911,Jangaon,Jangaon,28-Jan-22,0.0,12.2,29.3,37.8,86.7,0.0,8.9
2912,Jangaon,Jangaon,29-Jan-22,0.0,10.7,27.6,27.9,89.8,0.0,8.0
2913,Jangaon,Jangaon,30-Jan-22,0.0,11.0,30.1,23.6,88.0,0.0,7.2
2914,Jangaon,Jangaon,31-Jan-22,0.0,12.2,32.5,23.8,94.5,0.0,5.7
2915,Jangaon,Kodakandla,01-Jan-22,0.0,20.4,32.3,45.3,88.8,0.0,6.2
2916,Jangaon,Kodakandla,02-Jan-22,0.0,21.1,31.1,50.4,90.7,0.0,2.9
2917,Jangaon,Kodakandla,03-Jan-22,0.0,18.3,32.1,45.2,83.8,0.0,6.0
2918,Jangaon,Kodakandla,04-Jan-22,0.0,19.3,30.9,45.3,85.0,0.0,5.0
2919,Jangaon,Kodakandla,05-Jan-22,0.0,19.9,31.2,46.8,90.9,0.0,6.2
2920,Jangaon,Kodakandla,06-Jan-22,0.0,19.5,31.3,47.1,89.3,0.0,4.9
2921,Jangaon,Kodakandla,07-Jan-22,0.0,17.9,29.9,48.2,87.3,0.0,7.7
2922,Jangaon,Kodakandla,08-Jan-22,0.0,20.7,30.0,51.8,85.5,0.0,9.1
2923,Jangaon,Kodakandla,09-Jan-22,0.0,21.2,29.7,54.3,90.8,0.0,8.3
2924,Jangaon,Kodakandla,10-Jan-22,0.0,21.7,30.0,58.2,91.0,0.0,7.8
2925,Jangaon,Kodakandla,11-Jan-22,0.0,22.8,30.0,56.7,84.1,0.0,10.6
2926,Jangaon,Kodakandla,12-Jan-22,19.0,23.2,30.6,54.9,99.9,0.1,10.6
2927,Jangaon,Kodakandla,13-Jan-22,9.4,21.1,28.9,73.2,92.3,0.0,8.6
2928,Jangaon,Kodakandla,14-Jan-22,41.1,22.0,24.6,81.5,90.9,0.0,6.0
2929,Jangaon,Kodakandla,15-Jan-22,14.8,22.6,29.5,61.7,92.2,0.0,11.1
2930,Jangaon,Kodakandla,16-Jan-22,0.3,20.8,31.2,52.7,90.9,0.5,7.8
2931,Jangaon,Kodakandla,17-Jan-22,0.5,21.2,27.1,72.4,90.9,0.0,5.1
2932,Jangaon,Kodakandla,18-Jan-22,0.0,20.1,30.2,55.5,85.3,0.0,4.7
2933,Jangaon,Kodakandla,19-Jan-22,0.0,19.1,31.5,43.1,90.4,0.0,6.8
2934,Jangaon,Kodakandla,20-Jan-22,0.0,19.0,31.8,41.2,89.7,0.0,6.9
2935,Jangaon,Kodakandla,21-Jan-22,0.0,21.8,32.6,46.8,89.5,0.0,4.8
2936,Jangaon,Kodakandla,22-Jan-22,0.0,18.3,33.1,38.6,88.8,0.0,7.4
2937,Jangaon,Kodakandla,23-Jan-22,0.0,21.8,31.3,54.2,89.5,0.0,7.3
2938,Jangaon,Kodakandla,24-Jan-22,0.0,21.3,32.8,36.0,85.0,0.0,9.4
2939,Jangaon,Kodakandla,25-Jan-22,0.0,19.3,29.2,43.5,75.3,0.0,11.8
2940,Jangaon,Kodakandla,26-Jan-22,0.0,20.5,30.3,39.9,76.3,0.5,8.2
2941,Jangaon,Kodakandla,27-Jan-22,0.0,20.0,31.4,40.8,76.0,0.2,9.8
2942,Jangaon,Kodakandla,28-Jan-22,0.0,16.7,29.9,39.5,74.3,1.1,12.1
2943,Jangaon,Kodakandla,29-Jan-22,0.0,13.8,28.0,32.1,74.2,1.2,10.7
2944,Jangaon,Kodakandla,30-Jan-22,0.0,14.1,29.9,30.2,81.3,0.0,9.5
2945,Jangaon,Kodakandla,31-Jan-22,0.0,15.5,31.5,35.6,87.8,0.0,7.1
2946,Jangaon,Lingalaghanpur,01-Jan-22,0.0,17.0,28.5,50.9,100.0,0.0,0.0
2947,Jangaon,Lingalaghanpur,02-Jan-22,0.0,17.1,28.5,59.7,100.0,0.0,0.0
2948,Jangaon,Lingalaghanpur,03-Jan-22,0.0,15.2,29.0,48.3,100.0,0.0,0.0
2949,Jangaon,Lingalaghanpur,04-Jan-22,0.0,15.1,28.1,48.8,100.0,0.0,0.0
2950,Jangaon,Lingalaghanpur,05-Jan-22,0.0,16.1,28.6,51.4,100.0,0.0,0.0
2951,Jangaon,Lingalaghanpur,06-Jan-22,0.0,15.1,29.0,48.8,100.0,0.0,0.0
2952,Jangaon,Lingalaghanpur,07-Jan-22,0.0,15.8,28.9,48.3,100.0,0.0,0.0
2953,Jangaon,Lingalaghanpur,08-Jan-22,0.0,18.3,29.4,50.3,100.0,0.0,0.0
2954,Jangaon,Lingalaghanpur,09-Jan-22,0.0,18.3,27.8,69.2,100.0,0.0,0.0
2955,Jangaon,Lingalaghanpur,10-Jan-22,0.0,18.7,29.7,63.0,100.0,0.0,0.0
2956,Jangaon,Lingalaghanpur,11-Jan-22,25.9,18.6,28.5,72.3,100.0,0.0,1.8
2957,Jangaon,Lingalaghanpur,12-Jan-22,6.1,21.1,29.1,63.4,100.0,0.0,0.1
2958,Jangaon,Lingalaghanpur,13-Jan-22,1.6,19.6,28.2,86.2,99.5,0.0,0.0
2959,Jangaon,Lingalaghanpur,14-Jan-22,0.0,19.9,25.2,78.6,98.6,0.0,0.0
2960,Jangaon,Lingalaghanpur,15-Jan-22,4.4,19.2,29.3,65.4,100.0,0.0,0.0
2961,Jangaon,Lingalaghanpur,16-Jan-22,0.0,19.5,28.4,81.7,100.0,0.0,0.0
2962,Jangaon,Lingalaghanpur,17-Jan-22,1.6,18.5,23.4,99.0,100.0,0.0,0.0
2963,Jangaon,Lingalaghanpur,18-Jan-22,0.0,16.9,27.5,74.5,100.0,0.0,0.0
2964,Jangaon,Lingalaghanpur,19-Jan-22,0.0,16.3,29.3,40.9,100.0,0.0,0.0
2965,Jangaon,Lingalaghanpur,20-Jan-22,0.0,16.2,28.6,48.3,100.0,0.0,0.0
