record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
16081,Wanaparthy,Kothakota,01-Apr-21,0.0,23.4,41.1,8.8,55.3,0.0,8.0
16082,Wanaparthy,Kothakota,02-Apr-21,0.0,24.0,41.4,8.1,51.5,0.0,10.3
16083,Wanaparthy,Kothakota,03-Apr-21,0.0,22.5,39.8,10.1,61.5,0.0,10.2
16084,Wanaparthy,Kothakota,04-Apr-21,0.0,24.3,40.9,6.1,54.8,0.0,7.6
16085,Wanaparthy,Kothakota,05-Apr-21,0.0,23.9,39.9,19.2,80.8,0.0,0.4
16086,Wanaparthy,Kothakota,06-Apr-21,0.0,24.0,38.7,19.8,89.5,0.0,4.1
16087,Wanaparthy,Kothakota,07-Apr-21,0.0,24.2,40.5,22.5,83.2,0.0,6.2
16088,Wanaparthy,Kothakota,08-Apr-21,0.0,25.6,40.1,22.0,54.3,0.0,2.8
16089,Wanaparthy,Kothakota,09-Apr-21,0.0,22.4,40.2,16.5,67.1,0.0,8.3
16090,Wanaparthy,Kothakota,10-Apr-21,0.0,23.4,39.8,11.2,72.4,0.0,6.6
16091,Wanaparthy,Kothakota,11-Apr-21,0.0,22.5,37.5,20.2,82.9,0.0,7.5
16092,Wanaparthy,Kothakota,12-Apr-21,0.0,24.0,37.3,26.4,78.8,0.0,4.8
16093,Wanaparthy,Kothakota,13-Apr-21,0.0,24.6,38.4,22.9,73.2,0.0,7.7
16094,Wanaparthy,Kothakota,14-Apr-21,35.5,20.4,37.8,17.3,100.0,0.0,22.4
16095,Wanaparthy,Kothakota,15-Apr-21,0.6,20.8,37.2,20.0,100.0,0.0,10.2
16096,Wanaparthy,Kothakota,16-Apr-21,0.3,22.0,36.1,19.0,86.5,0.0,6.5
16097,Wanaparthy,Kothakota,17-Apr-21,0.0,24.9,38.5,24.5,90.6,0.0,0.0
16098,Wanaparthy,Kothakota,18-Apr-21,0.0,25.0,38.4,24.5,77.5,0.0,6.8
16099,Wanaparthy,Kothakota,19-Apr-21,0.0,27.5,39.4,20.0,56.7,0.0,10.6
16100,Wanaparthy,Kothakota,20-Apr-21,0.0,27.6,38.3,24.5,69.0,0.0,6.7
16101,Wanaparthy,Kothakota,21-Apr-21,0.0,23.3,38.2,26.4,77.7,0.0,10.3
16102,Wanaparthy,Kothakota,22-Apr-21,0.0,24.6,37.6,27.5,74.6,0.0,4.2
16103,Wanaparthy,Kothakota,23-Apr-21,0.0,24.6,38.8,27.8,83.4,0.0,8.7
16104,Wanaparthy,Kothakota,24-Apr-21,0.0,26.1,36.8,29.8,71.5,0.0,15.1
16105,Wanaparthy,Kothakota,25-Apr-21,0.0,26.1,37.8,22.5,76.7,0.0,4.3
16106,Wanaparthy,Kothakota,26-Apr-21,0.0,25.0,40.0,22.7,56.3,0.0,5.6
16107,Wanaparthy,Kothakota,27-Apr-21,0.0,26.7,39.7,14.7,47.4,0.0,9.0
16108,Wanaparthy,Kothakota,28-Apr-21,0.0,26.2,41.1,13.4,54.3,0.0,12.1
16109,Wanaparthy,Kothakota,29-Apr-21,0.0,22.9,40.0,18.7,73.0,0.0,15.0
16110,Wanaparthy,Kothakota,30-Apr-21,0.0,24.7,40.1,21.2,62.0,0.0,8.7
16111,Wanaparthy,Madanapur,01-Apr-21,0.0,21.4,40.6,6.6,62.0,0.0,4.1
16112,Wanaparthy,Madanapur,02-Apr-21,0.0,24.7,40.7,7.2,60.6,0.0,5.4
16113,Wanaparthy,Madanapur,03-Apr-21,0.0,23.5,39.6,11.1,59.2,0.0,6.7
16114,Wanaparthy,Madanapur,04-Apr-21,0.0,23.8,40.5,8.5,71.5,0.0,4.0
16115,Wanaparthy,Madanapur,05-Apr-21,0.0,23.6,38.2,26.6,89.0,0.0,0.4
16116,Wanaparthy,Madanapur,06-Apr-21,0.0,23.9,36.7,35.1,100.0,0.0,2.5
16117,Wanaparthy,Madanapur,07-Apr-21,0.0,23.4,39.1,14.1,92.2,0.0,6.2
16118,Wanaparthy,Madanapur,08-Apr-21,0.0,24.3,38.7,24.0,72.8,0.0,2.8
16119,Wanaparthy,Madanapur,09-Apr-21,0.0,24.0,39.1,20.7,73.7,0.0,8.3
16120,Wanaparthy,Madanapur,10-Apr-21,0.0,24.0,38.2,10.9,78.1,0.0,3.5
16121,Wanaparthy,Madanapur,11-Apr-21,0.0,22.7,37.1,20.7,90.5,0.0,4.2
16122,Wanaparthy,Madanapur,12-Apr-21,0.0,24.2,34.9,32.9,85.4,0.0,4.8
16123,Wanaparthy,Madanapur,13-Apr-21,0.0,25.1,36.7,24.0,77.3,0.0,7.7
16124,Wanaparthy,Madanapur,14-Apr-21,68.0,20.2,36.9,22.7,100.0,0.0,11.9
16125,Wanaparthy,Madanapur,15-Apr-21,3.3,20.3,33.6,44.2,100.0,0.0,10.2
16126,Wanaparthy,Madanapur,16-Apr-21,4.0,22.3,33.7,42.7,100.0,0.0,6.5
16127,Wanaparthy,Madanapur,17-Apr-21,0.0,23.8,36.0,32.9,92.7,0.0,0.0
16128,Wanaparthy,Madanapur,18-Apr-21,0.0,24.2,36.2,37.6,90.4,0.0,6.8
16129,Wanaparthy,Madanapur,19-Apr-21,0.0,27.5,38.4,16.7,71.7,0.0,5.9
16130,Wanaparthy,Madanapur,20-Apr-21,0.0,26.1,38.5,29.2,78.1,0.0,3.4
16131,Wanaparthy,Madanapur,21-Apr-21,0.0,24.3,37.5,33.8,85.8,0.0,8.7
16132,Wanaparthy,Madanapur,22-Apr-21,0.0,25.3,37.2,33.2,81.3,0.0,4.2
16133,Wanaparthy,Madanapur,23-Apr-21,0.5,24.7,36.9,36.8,100.0,0.0,7.5
16134,Wanaparthy,Madanapur,24-Apr-21,0.0,26.2,36.8,39.5,79.3,0.0,0.1
16135,Wanaparthy,Madanapur,25-Apr-21,0.0,25.9,36.9,27.2,85.8,0.0,4.3
16136,Wanaparthy,Madanapur,26-Apr-21,0.0,25.7,39.2,23.3,69.0,0.0,2.9
16137,Wanaparthy,Madanapur,27-Apr-21,0.0,26.6,39.0,16.7,57.3,0.0,9.0
16138,Wanaparthy,Madanapur,28-Apr-21,0.0,26.5,39.6,16.3,60.6,0.0,6.6
16139,Wanaparthy,Madanapur,29-Apr-21,0.0,23.1,39.3,21.3,82.4,0.0,15.0
16140,Wanaparthy,Madanapur,30-Apr-21,0.0,25.1,39.5,24.0,72.0,0.0,4.4
16141,Wanaparthy,Pangal,01-Apr-21,0.0,21.5,41.7,14.3,71.2,0.0,11.0
16142,Wanaparthy,Pangal,02-Apr-21,0.0,23.7,41.3,14.9,65.2,0.0,8.9
16143,Wanaparthy,Pangal,03-Apr-21,0.0,20.8,40.6,15.7,71.1,0.0,14.0
16144,Wanaparthy,Pangal,04-Apr-21,0.0,23.4,40.4,15.3,70.2,0.0,9.6
16145,Wanaparthy,Pangal,05-Apr-21,0.0,23.4,39.1,22.7,95.5,0.0,8.2
16146,Wanaparthy,Pangal,06-Apr-21,0.0,22.6,36.6,40.0,100.0,0.0,13.1
16147,Wanaparthy,Pangal,07-Apr-21,0.0,22.4,39.2,27.0,100.0,0.0,9.4
16148,Wanaparthy,Pangal,08-Apr-21,0.0,22.6,38.0,25.7,74.1,0.0,9.1
16149,Wanaparthy,Pangal,09-Apr-21,0.0,23.3,39.7,17.1,81.4,0.0,7.7
16150,Wanaparthy,Pangal,10-Apr-21,0.0,22.9,38.2,15.7,85.6,0.0,8.9
16151,Wanaparthy,Pangal,11-Apr-21,0.0,21.1,37.0,25.7,100.0,0.0,10.4
16152,Wanaparthy,Pangal,12-Apr-21,0.0,22.3,36.3,36.4,96.6,0.0,6.8
16153,Wanaparthy,Pangal,13-Apr-21,0.0,22.8,37.6,24.7,89.3,0.0,10.2
16154,Wanaparthy,Pangal,14-Apr-21,0.1,21.3,37.9,28.4,99.8,0.0,12.7
16155,Wanaparthy,Pangal,15-Apr-21,0.0,21.3,36.2,30.9,93.3,0.0,11.4
16156,Wanaparthy,Pangal,16-Apr-21,13.9,22.0,36.6,32.2,100.0,0.0,8.8
16157,Wanaparthy,Pangal,17-Apr-21,0.0,24.2,37.4,26.2,87.8,0.0,10.0
16158,Wanaparthy,Pangal,18-Apr-21,0.0,23.0,37.5,30.8,87.2,0.0,8.3
16159,Wanaparthy,Pangal,19-Apr-21,0.0,26.7,39.2,20.9,72.2,0.0,9.1
16160,Wanaparthy,Pangal,20-Apr-21,0.0,26.3,38.3,28.9,80.3,0.0,9.3
16161,Wanaparthy,Pangal,21-Apr-21,0.0,22.9,39.1,35.1,89.8,0.0,17.3
16162,Wanaparthy,Pangal,22-Apr-21,0.0,24.1,37.3,36.2,84.8,0.0,8.8
16163,Wanaparthy,Pangal,23-Apr-21,0.2,23.7,36.4,35.2,92.4,0.0,9.6
16164,Wanaparthy,Pangal,24-Apr-21,0.0,24.8,37.1,39.1,88.3,0.0,12.5
16165,Wanaparthy,Pangal,25-Apr-21,0.0,24.5,37.1,30.1,95.7,0.0,9.7
16166,Wanaparthy,Pangal,26-Apr-21,0.0,24.1,39.7,27.0,79.5,0.0,9.8
16167,Wanaparthy,Pangal,27-Apr-21,0.0,25.3,38.3,16.3,73.2,0.0,11.9
16168,Wanaparthy,Pangal,28-Apr-21,0.0,25.2,40.3,17.3,63.3,0.0,12.1
16169,Wanaparthy,Pangal,29-Apr-21,0.0,22.8,40.4,22.6,78.1,0.0,13.1
16170,Wanaparthy,Pangal,30-Apr-21,0.0,24.7,39.1,25.6,81.4,0.0,9.3
16171,Wanaparthy,Pebbair,01-Apr-21,0.0,22.4,40.2,13.2,53.8,0.0,3.6
16172,Wanaparthy,Pebbair,02-Apr-21,0.0,25.3,40.0,14.5,66.7,0.0,5.4
16173,Wanaparthy,Pebbair,03-Apr-21,0.0,22.1,39.2,18.9,63.1,0.0,9.0
16174,Wanaparthy,Pebbair,04-Apr-21,0.0,25.1,38.2,17.6,57.4,0.0,1.7
16175,Wanaparthy,Pebbair,05-Apr-21,0.0,24.6,36.6,28.7,79.5,0.0,2.3
16176,Wanaparthy,Pebbair,06-Apr-21,0.0,23.8,37.4,36.2,88.5,0.0,3.4
16177,Wanaparthy,Pebbair,07-Apr-21,0.0,23.6,39.4,24.8,84.0,0.0,4.7
16178,Wanaparthy,Pebbair,08-Apr-21,0.0,25.1,39.1,24.5,67.6,0.0,3.3
16179,Wanaparthy,Pebbair,09-Apr-21,0.0,24.5,40.0,20.3,66.6,0.0,1.1
16180,Wanaparthy,Pebbair,10-Apr-21,0.0,23.5,39.5,20.7,73.7,0.0,2.8
16181,Wanaparthy,Pebbair,11-Apr-21,0.0,23.1,38.4,24.5,84.0,0.0,3.1
16182,Wanaparthy,Pebbair,12-Apr-21,0.0,24.8,37.1,31.8,79.1,0.0,4.3
16183,Wanaparthy,Pebbair,13-Apr-21,0.0,24.5,38.5,26.8,76.6,0.0,4.8
16184,Wanaparthy,Pebbair,14-Apr-21,2.9,21.1,39.1,23.9,91.4,0.0,9.0
16185,Wanaparthy,Pebbair,15-Apr-21,0.0,22.5,36.4,28.9,81.1,0.0,8.0
16186,Wanaparthy,Pebbair,16-Apr-21,0.0,24.0,36.0,34.0,79.9,0.0,1.2
16187,Wanaparthy,Pebbair,17-Apr-21,0.0,24.5,36.7,29.9,75.8,0.0,2.1
16188,Wanaparthy,Pebbair,18-Apr-21,0.0,25.7,38.8,28.0,71.0,0.0,3.8
16189,Wanaparthy,Pebbair,19-Apr-21,0.0,27.9,39.4,19.5,59.2,0.0,2.2
16190,Wanaparthy,Pebbair,20-Apr-21,0.0,27.3,37.6,30.5,69.4,0.0,1.9
16191,Wanaparthy,Pebbair,21-Apr-21,0.0,25.0,38.3,27.9,73.5,0.0,8.3
16192,Wanaparthy,Pebbair,22-Apr-21,0.0,25.2,38.3,35.2,72.2,0.0,5.8
16193,Wanaparthy,Pebbair,23-Apr-21,0.0,26.4,38.5,33.3,74.3,0.0,6.5
16194,Wanaparthy,Pebbair,24-Apr-21,0.0,25.7,36.2,37.6,71.8,0.0,9.1
16195,Wanaparthy,Pebbair,25-Apr-21,0.0,26.1,38.8,28.9,76.8,0.0,1.5
16196,Wanaparthy,Pebbair,26-Apr-21,0.0,26.1,39.4,24.5,59.2,0.0,4.9
16197,Wanaparthy,Pebbair,27-Apr-21,0.0,28.4,40.5,19.7,51.1,0.0,4.0
16198,Wanaparthy,Pebbair,28-Apr-21,0.0,27.7,41.1,19.1,54.7,0.0,3.4
16199,Wanaparthy,Pebbair,29-Apr-21,1.0,24.1,40.5,23.3,70.4,0.1,7.6
16200,Wanaparthy,Pebbair,30-Apr-21,0.0,25.3,39.7,25.1,65.9,0.0,2.8
16201,Wanaparthy,Peddamandadi,01-Apr-21,0.0,22.7,38.9,6.9,56.1,0.0,8.1
16202,Wanaparthy,Peddamandadi,02-Apr-21,0.0,24.3,39.1,10.2,50.5,0.0,6.3
16203,Wanaparthy,Peddamandadi,03-Apr-21,0.0,22.4,38.1,13.2,51.4,0.0,9.3
16204,Wanaparthy,Peddamandadi,04-Apr-21,0.0,24.3,37.5,10.7,62.3,0.0,6.3
16205,Wanaparthy,Peddamandadi,05-Apr-21,0.0,23.6,36.4,26.7,87.4,0.0,4.8
16206,Wanaparthy,Peddamandadi,06-Apr-21,0.0,24.0,37.1,37.9,92.0,0.0,6.0
16207,Wanaparthy,Peddamandadi,07-Apr-21,0.0,23.4,38.8,12.7,87.4,0.0,6.0
16208,Wanaparthy,Peddamandadi,08-Apr-21,0.0,25.0,37.0,22.4,63.7,0.0,4.5
16209,Wanaparthy,Peddamandadi,09-Apr-21,0.0,23.9,36.7,21.0,68.6,0.0,10.0
16210,Wanaparthy,Peddamandadi,10-Apr-21,0.0,23.7,37.1,12.6,74.4,0.0,7.3
16211,Wanaparthy,Peddamandadi,11-Apr-21,0.0,21.9,36.0,22.8,88.5,0.0,5.0
16212,Wanaparthy,Peddamandadi,12-Apr-21,0.0,23.3,34.6,30.0,80.6,0.0,5.9
16213,Wanaparthy,Peddamandadi,13-Apr-21,0.0,23.9,35.9,25.0,78.4,0.0,9.9
16214,Wanaparthy,Peddamandadi,14-Apr-21,6.4,20.6,36.2,27.0,100.0,0.0,17.2
16215,Wanaparthy,Peddamandadi,15-Apr-21,1.3,20.2,34.0,33.9,100.0,0.0,11.9
16216,Wanaparthy,Peddamandadi,16-Apr-21,14.9,22.6,34.1,37.3,100.0,0.0,8.9
16217,Wanaparthy,Peddamandadi,17-Apr-21,0.0,24.2,35.4,26.1,90.6,0.0,7.4
16218,Wanaparthy,Peddamandadi,18-Apr-21,0.0,25.2,35.9,34.2,80.6,0.0,5.8
16219,Wanaparthy,Peddamandadi,19-Apr-21,0.0,27.4,37.3,25.0,66.5,0.0,10.1
16220,Wanaparthy,Peddamandadi,20-Apr-21,0.0,27.1,36.8,28.9,72.5,0.0,4.9
16221,Wanaparthy,Peddamandadi,21-Apr-21,0.0,23.9,36.8,32.8,78.4,0.0,8.9
16222,Wanaparthy,Peddamandadi,22-Apr-21,0.0,24.9,37.5,35.4,86.5,0.0,5.4
16223,Wanaparthy,Peddamandadi,23-Apr-21,0.0,24.6,36.2,33.5,95.3,0.0,13.8
16224,Wanaparthy,Peddamandadi,24-Apr-21,0.0,26.0,35.5,40.6,75.0,0.0,9.1
16225,Wanaparthy,Peddamandadi,25-Apr-21,0.0,25.9,36.5,26.3,78.6,0.0,3.9
16226,Wanaparthy,Peddamandadi,26-Apr-21,0.0,25.7,37.6,23.7,60.4,0.0,3.3
16227,Wanaparthy,Peddamandadi,27-Apr-21,0.0,27.1,38.7,15.8,46.4,0.0,7.9
16228,Wanaparthy,Peddamandadi,28-Apr-21,0.0,26.3,40.7,18.4,51.9,0.0,8.6
16229,Wanaparthy,Peddamandadi,29-Apr-21,0.0,23.6,38.8,21.3,74.4,0.0,9.2
16230,Wanaparthy,Peddamandadi,30-Apr-21,0.0,25.2,38.1,22.8,61.8,0.0,11.5
16231,Wanaparthy,Revelly,01-Apr-21,0.0,23.4,38.5,8.7,37.7,0.0,0.4
16232,Wanaparthy,Revelly,02-Apr-21,0.0,25.3,38.8,10.8,43.3,0.0,2.6
16233,Wanaparthy,Revelly,03-Apr-21,0.0,21.8,37.7,12.8,44.1,0.0,0.8
16234,Wanaparthy,Revelly,04-Apr-21,0.0,22.8,38.4,10.0,67.5,0.0,0.1
16235,Wanaparthy,Revelly,05-Apr-21,0.0,24.2,36.7,26.4,87.1,0.0,5.6
16236,Wanaparthy,Revelly,06-Apr-21,0.0,22.8,36.2,53.2,98.5,0.0,5.9
16237,Wanaparthy,Revelly,07-Apr-21,0.0,21.8,36.9,26.9,95.4,0.0,0.1
16238,Wanaparthy,Revelly,08-Apr-21,0.0,24.0,36.7,25.0,78.7,0.0,0.7
16239,Wanaparthy,Revelly,09-Apr-21,0.0,23.0,36.6,20.0,75.3,0.0,2.3
16240,Wanaparthy,Revelly,10-Apr-21,0.0,23.6,35.4,21.9,74.8,0.0,0.5
16241,Wanaparthy,Revelly,11-Apr-21,0.0,21.5,36.3,33.6,88.8,0.0,7.7
16242,Wanaparthy,Revelly,12-Apr-21,0.0,21.9,34.3,49.9,88.8,0.0,2.7
16243,Wanaparthy,Revelly,13-Apr-21,0.0,22.9,35.3,37.8,88.1,0.0,0.7
16244,Wanaparthy,Revelly,14-Apr-21,0.0,21.1,35.6,38.7,97.1,0.0,20.6
16245,Wanaparthy,Revelly,15-Apr-21,1.3,19.6,35.4,38.7,94.9,0.0,0.8
16246,Wanaparthy,Revelly,16-Apr-21,4.8,22.1,34.1,44.4,100.0,0.0,10.7
16247,Wanaparthy,Revelly,17-Apr-21,0.0,23.2,35.7,29.3,89.6,0.0,7.7
16248,Wanaparthy,Revelly,18-Apr-21,0.0,23.7,36.3,36.9,83.1,0.0,0.3
16249,Wanaparthy,Revelly,19-Apr-21,0.0,27.3,37.0,23.5,71.1,0.0,1.1
16250,Wanaparthy,Revelly,20-Apr-21,0.0,26.3,36.6,30.0,72.6,0.0,0.1
16251,Wanaparthy,Revelly,21-Apr-21,0.0,23.0,36.3,44.2,81.6,0.0,10.6
16252,Wanaparthy,Revelly,22-Apr-21,0.0,24.4,35.4,47.4,85.9,0.0,1.5
16253,Wanaparthy,Revelly,23-Apr-21,29.0,22.8,35.3,46.0,100.0,0.0,6.1
16254,Wanaparthy,Revelly,24-Apr-21,0.0,24.3,33.7,58.1,92.1,0.0,6.2
16255,Wanaparthy,Revelly,25-Apr-21,0.0,25.0,36.0,39.0,85.9,0.0,6.4
16256,Wanaparthy,Revelly,26-Apr-21,0.0,24.2,36.9,38.7,74.4,0.0,8.1
16257,Wanaparthy,Revelly,27-Apr-21,0.0,24.9,36.6,20.6,66.6,0.0,0.1
16258,Wanaparthy,Revelly,28-Apr-21,0.0,25.5,37.9,17.1,73.0,0.0,9.8
16259,Wanaparthy,Revelly,29-Apr-21,0.0,22.8,37.7,36.9,84.6,0.0,11.6
16260,Wanaparthy,Revelly,30-Apr-21,0.0,24.0,37.3,33.6,78.8,0.0,2.7
16261,Wanaparthy,Srirangapur,01-Apr-21,0.0,22.7,39.1,9.4,65.7,0.0,7.2
16262,Wanaparthy,Srirangapur,02-Apr-21,0.0,24.0,38.7,13.5,39.5,0.0,9.8
16263,Wanaparthy,Srirangapur,03-Apr-21,0.0,22.9,38.5,14.2,47.1,0.0,3.5
16264,Wanaparthy,Srirangapur,04-Apr-21,0.0,22.8,38.8,11.5,49.0,0.0,1.1
16265,Wanaparthy,Srirangapur,05-Apr-21,0.0,23.2,37.5,13.0,79.6,0.0,3.2
16266,Wanaparthy,Srirangapur,06-Apr-21,0.0,23.1,36.7,20.1,92.5,0.0,1.8
16267,Wanaparthy,Srirangapur,07-Apr-21,0.0,22.0,37.9,14.8,88.1,0.0,2.0
16268,Wanaparthy,Srirangapur,08-Apr-21,0.0,24.4,37.7,24.5,67.9,0.1,1.6
16269,Wanaparthy,Srirangapur,09-Apr-21,0.0,23.6,36.7,21.2,59.4,0.0,2.2
16270,Wanaparthy,Srirangapur,10-Apr-21,0.0,24.6,37.5,21.4,70.6,0.0,2.0
16271,Wanaparthy,Srirangapur,11-Apr-21,0.0,21.6,35.0,24.8,85.9,0.0,1.7
16272,Wanaparthy,Srirangapur,12-Apr-21,0.0,22.1,36.2,34.6,79.3,0.0,1.0
16273,Wanaparthy,Srirangapur,13-Apr-21,0.0,21.8,36.1,32.7,84.7,0.0,9.3
16274,Wanaparthy,Srirangapur,14-Apr-21,3.3,19.3,34.8,30.0,98.5,0.0,9.2
16275,Wanaparthy,Srirangapur,15-Apr-21,0.0,19.1,33.6,33.4,100.0,0.0,10.6
16276,Wanaparthy,Srirangapur,16-Apr-21,0.0,21.1,35.4,35.7,91.8,0.0,3.8
16277,Wanaparthy,Srirangapur,17-Apr-21,0.0,21.4,36.9,23.0,93.0,0.0,3.4
16278,Wanaparthy,Srirangapur,18-Apr-21,0.0,24.3,35.4,31.2,70.2,0.0,3.4
16279,Wanaparthy,Srirangapur,19-Apr-21,0.0,23.6,36.8,27.4,73.6,0.0,11.1
16280,Wanaparthy,Srirangapur,20-Apr-21,0.0,23.9,37.5,31.4,73.6,0.1,4.7
16281,Wanaparthy,Srirangapur,21-Apr-21,0.0,23.1,37.9,31.6,78.5,0.0,2.1
16282,Wanaparthy,Srirangapur,22-Apr-21,0.0,22.5,37.3,32.1,91.4,0.0,2.0
16283,Wanaparthy,Srirangapur,23-Apr-21,0.0,23.2,36.7,36.1,85.2,0.0,10.5
16284,Wanaparthy,Srirangapur,24-Apr-21,0.0,23.9,34.9,39.5,78.0,0.0,6.3
16285,Wanaparthy,Srirangapur,25-Apr-21,0.0,23.4,35.3,29.1,78.1,0.1,1.3
16286,Wanaparthy,Srirangapur,26-Apr-21,0.0,24.2,36.9,31.2,66.1,0.1,2.4
16287,Wanaparthy,Srirangapur,27-Apr-21,0.0,23.8,38.6,21.0,56.4,0.0,7.2
16288,Wanaparthy,Srirangapur,28-Apr-21,0.0,24.1,37.5,26.4,62.2,0.0,7.2
16289,Wanaparthy,Srirangapur,29-Apr-21,0.0,23.3,37.4,26.6,68.5,0.0,3.7
16290,Wanaparthy,Srirangapur,30-Apr-21,0.0,21.8,37.0,24.9,74.7,0.0,7.4
16291,Wanaparthy,Veepangandla,01-Apr-21,0.0,23.6,39.9,9.0,56.3,0.0,15.4
16292,Wanaparthy,Veepangandla,02-Apr-21,0.0,23.8,39.0,8.4,71.9,0.0,11.6
16293,Wanaparthy,Veepangandla,03-Apr-21,0.0,20.9,38.3,14.0,59.9,0.0,16.6
16294,Wanaparthy,Veepangandla,04-Apr-21,0.0,23.3,38.3,12.7,71.2,0.0,12.4
16295,Wanaparthy,Veepangandla,05-Apr-21,0.0,24.6,36.9,30.7,81.5,0.0,10.2
16296,Wanaparthy,Veepangandla,06-Apr-21,0.0,25.5,35.2,38.5,82.6,0.0,22.4
16297,Wanaparthy,Veepangandla,07-Apr-21,0.0,24.3,37.9,31.3,83.6,2.2,14.4
16298,Wanaparthy,Veepangandla,08-Apr-21,0.0,25.6,37.7,18.2,64.6,0.0,14.3
16299,Wanaparthy,Veepangandla,09-Apr-21,0.0,23.2,38.5,10.8,75.1,0.0,10.4
16300,Wanaparthy,Veepangandla,10-Apr-21,0.0,23.1,38.3,12.2,76.7,0.0,10.2
16301,Wanaparthy,Veepangandla,11-Apr-21,0.0,24.9,35.8,30.7,81.3,0.9,12.5
16302,Wanaparthy,Veepangandla,12-Apr-21,0.0,25.2,35.6,38.3,81.0,2.4,9.0
16303,Wanaparthy,Veepangandla,13-Apr-21,0.0,24.6,37.4,28.8,78.0,0.0,15.1
16304,Wanaparthy,Veepangandla,14-Apr-21,0.0,23.5,36.6,26.3,77.2,1.1,19.5
16305,Wanaparthy,Veepangandla,15-Apr-21,0.0,23.5,36.9,30.1,79.3,0.0,17.9
16306,Wanaparthy,Veepangandla,16-Apr-21,12.3,23.7,35.2,41.6,84.9,0.0,10.5
16307,Wanaparthy,Veepangandla,17-Apr-21,0.0,25.2,36.3,24.4,80.4,0.0,14.5
16308,Wanaparthy,Veepangandla,18-Apr-21,0.0,26.5,37.0,28.8,75.3,0.0,11.4
16309,Wanaparthy,Veepangandla,19-Apr-21,0.0,27.3,38.7,20.3,72.5,0.0,13.3
16310,Wanaparthy,Veepangandla,20-Apr-21,0.0,27.8,37.3,32.6,77.2,0.0,12.6
16311,Wanaparthy,Veepangandla,21-Apr-21,0.0,24.4,38.0,39.3,80.2,0.0,19.2
16312,Wanaparthy,Veepangandla,22-Apr-21,0.0,26.5,37.3,49.0,74.0,0.0,12.2
16313,Wanaparthy,Veepangandla,23-Apr-21,0.0,27.0,36.8,42.0,82.9,0.0,11.2
16314,Wanaparthy,Veepangandla,24-Apr-21,0.0,25.4,34.7,47.4,76.6,0.0,18.5
16315,Wanaparthy,Veepangandla,25-Apr-21,0.0,26.8,36.7,31.7,77.4,0.0,13.2
16316,Wanaparthy,Veepangandla,26-Apr-21,0.0,25.9,38.1,26.6,65.4,0.0,13.1
16317,Wanaparthy,Veepangandla,27-Apr-21,0.0,28.1,38.1,13.2,56.8,0.0,15.9
16318,Wanaparthy,Veepangandla,28-Apr-21,0.0,26.7,39.0,11.5,64.1,0.0,20.7
16319,Wanaparthy,Veepangandla,29-Apr-21,0.0,23.4,39.0,24.0,73.8,0.0,21.1
16320,Wanaparthy,Veepangandla,30-Apr-21,0.0,25.9,37.7,28.8,75.7,0.0,16.0
16321,Wanaparthy,Wanaparthy,01-Apr-21,0.0,23.5,40.1,13.4,45.1,0.0,6.3
16322,Wanaparthy,Wanaparthy,02-Apr-21,0.0,24.5,40.9,13.5,55.1,0.0,4.7
16323,Wanaparthy,Wanaparthy,03-Apr-21,0.0,23.4,39.5,16.6,48.9,0.0,7.9
16324,Wanaparthy,Wanaparthy,04-Apr-21,0.0,26.2,40.4,12.7,55.1,0.0,4.2
16325,Wanaparthy,Wanaparthy,05-Apr-21,0.0,23.9,38.9,23.2,77.5,0.0,0.0
16326,Wanaparthy,Wanaparthy,06-Apr-21,0.0,24.0,37.8,35.7,81.9,0.0,7.3
16327,Wanaparthy,Wanaparthy,07-Apr-21,0.0,23.9,38.9,16.8,76.1,0.0,5.4
16328,Wanaparthy,Wanaparthy,08-Apr-21,0.0,26.7,39.3,20.2,54.2,0.0,6.3
16329,Wanaparthy,Wanaparthy,09-Apr-21,0.0,24.0,39.5,21.3,64.6,0.0,11.7
16330,Wanaparthy,Wanaparthy,10-Apr-21,0.0,24.0,40.0,14.0,65.9,0.0,8.0
16331,Wanaparthy,Wanaparthy,11-Apr-21,0.0,22.2,38.1,23.9,78.3,0.0,6.3
16332,Wanaparthy,Wanaparthy,12-Apr-21,0.0,24.0,34.4,36.7,75.2,0.0,7.0
16333,Wanaparthy,Wanaparthy,13-Apr-21,0.0,23.9,36.6,23.0,72.6,0.0,12.0
16334,Wanaparthy,Wanaparthy,14-Apr-21,1.0,20.8,38.9,27.8,88.4,0.0,9.6
16335,Wanaparthy,Wanaparthy,15-Apr-21,0.0,20.3,35.9,32.2,88.4,0.0,9.6
16336,Wanaparthy,Wanaparthy,16-Apr-21,14.6,22.3,36.3,33.5,86.9,0.0,6.7
16337,Wanaparthy,Wanaparthy,17-Apr-21,0.0,24.7,36.4,25.6,71.4,0.0,9.1
16338,Wanaparthy,Wanaparthy,18-Apr-21,0.0,25.6,38.8,28.5,71.4,0.0,4.0
16339,Wanaparthy,Wanaparthy,19-Apr-21,0.0,27.8,39.5,20.6,59.9,0.0,14.7
16340,Wanaparthy,Wanaparthy,20-Apr-21,0.0,27.4,38.3,29.8,66.6,0.0,4.6
